match,paper_count,first_author,name_adress,initial_first_name,surname,middle_name_true,mail,qualification_level,uni_name,research_chair_name,working_group_id,person_id_in_working_group,links,federal_state
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,85,3,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,100,4,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,68,8,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,8,15,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,36,14,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,5,11,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,34,37,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,39,9,anonymized,anonymized
anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,81,3,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,41,5,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,35,5,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,1,14,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,26,9,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,51,14,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,34,12,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,33,13,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,72,20,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,86,5,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,2,3,anonymized,anonymized
anonymized,7,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,66,3,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,88,8,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,78,13,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,33,15,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,95,15,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,65,5,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,78,14,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,14,10,anonymized,anonymized
anonymized,7,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,24,13,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,20,12,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,36,24,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,8,25,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,64,3,anonymized,anonymized
anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,50,4,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,50,6,anonymized,anonymized
anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,26,11,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,34,44,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,38,5,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,27,8,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,34,45,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,64,4,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,10,25,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,1,20,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,34,46,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,24,16,anonymized,anonymized
anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,34,49,anonymized,anonymized
anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,58,5,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,34,47,anonymized,anonymized
anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,7,14,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,20,17,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,5,23,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,72,27,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,72,30,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,72,31,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,55,6,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,62,12,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,2,9,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,75,6,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,59,16,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,33,20,anonymized,anonymized
anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,98,13,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,12,12,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,39,21,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,10,34,anonymized,anonymized
anonymized,7,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,25,28,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,34,20,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,26,10,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,1,25,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,25,3,anonymized,anonymized
anonymized,11,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,82,2,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,38,2,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,17,2,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,8,3,anonymized,anonymized
anonymized,6,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,17,3,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,34,22,anonymized,anonymized
anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,10,1,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,8,5,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,13,2,anonymized,anonymized
anonymized,7,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,8,7,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,59,6,anonymized,anonymized
anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,33,2,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,72,9,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,12,4,anonymized,anonymized
anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,72,10,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,83,3,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,42,10,anonymized,anonymized
anonymized,7,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,49,3,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,5,8,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,34,27,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,82,8,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,10,10,anonymized,anonymized
anonymized,6,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,11,5,anonymized,anonymized
anonymized,6,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,17,13,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,81,1,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,25,10,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,1,8,anonymized,anonymized
anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,11,7,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,34,33,anonymized,anonymized
anonymized,8,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,5,10,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,25,12,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,39,7,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,55,4,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,90,2,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,55,8,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,10,14,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,3,9,anonymized,anonymized
anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,7,9,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,5,2,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,69,9,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,8,17,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,1,12,anonymized,anonymized
anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,57,4,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,24,9,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,70,5,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,98,6,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,12,5,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,78,6,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,70,6,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,95,4,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,51,7,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,13,8,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,34,39,anonymized,anonymized
anonymized,5,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,12,3,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,24,10,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,34,41,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,88,6,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,67,8,anonymized,anonymized
anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,95,6,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,17,15,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,43,2,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,10,16,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,10,17,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,22,13,anonymized,anonymized
anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,21,4,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,90,6,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,42,8,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,95,12,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,30,4,anonymized,anonymized
anonymized,8,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,17,18,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,36,22,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,5,15,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,70,2,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,10,22,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,80,3,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,5,16,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,10,23,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,71,5,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,13,9,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,37,9,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,85,12,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,75,2,anonymized,anonymized
anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,26,2,anonymized,anonymized
anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,20,7,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,2,5,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,67,7,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,88,10,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,36,32,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,91,8,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,59,9,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,5,25,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,54,14,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,1,17,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,33,3,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,66,5,anonymized,anonymized
anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,54,16,anonymized,anonymized
anonymized,6,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,13,3,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,39,16,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,5,21,anonymized,anonymized
anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,81,5,anonymized,anonymized
anonymized,5,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,54,18,anonymized,anonymized
anonymized,5,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,37,15,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,70,10,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,20,15,anonymized,anonymized
anonymized,5,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,94,1,anonymized,anonymized
anonymized,5,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,36,2,anonymized,anonymized
anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,21,6,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,66,6,anonymized,anonymized
anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,62,10,anonymized,anonymized
anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,63,10,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,48,4,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,97,6,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,45,4,anonymized,anonymized
anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,23,3,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,25,26,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,7,16,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,72,29,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,26,5,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,33,18,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,39,17,anonymized,anonymized
anonymized,7,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,39,18,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,51,16,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,63,13,anonymized,anonymized
anonymized,7,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,57,8,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,63,14,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,7,18,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,39,19,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,9,5,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,7,19,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,1,23,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,39,20,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,100,7,anonymized,anonymized
anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,21,1,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,44,12,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,36,30,anonymized,anonymized
anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,34,19,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,82,25,anonymized,anonymized
anonymized,10,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,22,1,anonymized,anonymized
anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,54,24,anonymized,anonymized
anonymized,16,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,37,3,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,62,14,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,96,3,anonymized,anonymized
